cis_mean,cis_median,cis_sd,node,mean_rank,top50_rate
0.00016004707194984172,0.0002249502637233,0.00039920971426696017,326,175.46691635455682,0.14856429463171036
0.00015997798468935634,0.0001844404233945,0.00023731140176298253,64,160.84456928838952,0.04119850187265917
0.00015995603414282284,0.0001433673641979,0.00023994258881949318,104,165.34956304619226,0.06741573033707865
0.00015936936363409175,0.0001679347340585,0.00030326737413238465,135,171.3171036204744,0.07990012484394507
0.00015811770263053358,0.0001050872087245,0.00038060813829300904,145,184.98064918851435,0.1348314606741573
0.00015775593944335065,9.60174414120334e-05,0.00039383730521670853,194,184.2621722846442,0.12983770287141075
0.00015701064168049684,0.0001849430735961,0.0003605542983089879,88,171.16916354556804,0.12609238451935081
0.00015675811254261111,0.0001538220062067,0.00031608740866592765,214,168.7322097378277,0.09488139825218476
0.00015611964711277585,0.0001578380124537,0.0004340743014851089,62,181.60424469413235,0.15106117353308365
0.0001550507274112442,0.000179404063368,0.0005100024055580163,324,192.0948813982522,0.23845193508114856
0.00015502568452679903,0.0001047732542216,0.00037490616705544065,118,183.77902621722848,0.14232209737827714
0.000151785018129556,0.0001481238624282,0.00048788354036049543,46,187.70536828963796,0.2034956304619226
0.00015171281796173722,0.0001456917620435,0.00026514408489797524,443,169.67166042446942,0.039950062421972535
0.00015123249682042096,0.0001712103187377,0.0004031248482133922,23,177.97315855181023,0.149812734082397
0.00015059386744684683,8.115445009771236e-05,0.00042795305518844346,239,192.92259675405742,0.16604244694132334
0.00014078767099354766,0.0001377292131555,0.0003430412613400548,376,181.44319600499375,0.11235955056179775
0.00013762891083267574,0.000132188955699,0.0004054448190165608,28,183.32646691635455,0.13982521847690388
0.00013696791556583118,0.0001936632261192,0.00040326203841841443,360,179.0749063670412,0.1348314606741573
0.00013666920714049978,8.446408701987452e-05,0.000613162224457478,257,207.44257178526843,0.22347066167290885
0.00013628429174144188,9.581003931176572e-05,0.00034844200964811057,6,187.90262172284645,0.11860174781523096
0.00013069219613659678,0.0001540909229097,0.00031944319480540183,381,179.19038701622972,0.08863920099875156
0.00012486676703620848,0.0001169118973083,0.00017286120263155258,116,171.1498127340824,0.003745318352059925
0.00012430898102365102,0.0001163018953282,0.0002748443882410147,300,179.19912609238452,0.06117353308364544
